VendorNumber,Brand,Price,PurchasePrice,Total_Sales_Quantity,Total_Sale_Price,Total_Purchase_Quantity,Total_Purchase_Dollars,Total_Freight_Cost
9165,2302,29.99,23.43,1282.0,31189.6,1077527.0,13210613.93,68054.7
9165,2310,28.99,23.19,704.0,15684.689999999999,1077527.0,13210613.93,68054.7
480,2329,54.99,38.45,612.0,25451.77,1427075.0,17624378.72,89286.27
12546,2339,25.99,15.82,267.0,4419.99,2737165.0,24203151.05,123880.97
9165,2366,34.99,25.36,2978.0,86995.0,1077527.0,13210613.93,68054.7
3664,2368,139.99,108.52,666.0,75654.69,302685.0,5960744.35,30234.420000000002
9165,2369,64.99,50.38,81.0,3859.4199999999996,1077527.0,13210613.93,68054.7
12546,2373,16.99,10.29,11264.0,110670.55,2737165.0,24203151.05,123880.97
3664,2374,39.99,31.24,5118.0,147454.06,302685.0,5960744.35,30234.420000000002
7153,2382,29.99,19.22,1057.0,10066.519999999999,424427.0,3129071.59,15884.82
3664,2398,20.99,16.4,13347.0,174270.02,302685.0,5960744.35,30234.420000000002
8150,2401,8.99,6.86,11.0,71.92,15412.0,188044.46,935.52
17035,2412,21.99,15.38,1314.0,20614.269999999997,1647558.0,24124091.56,123780.22
3960,2418,22.99,16.53,24284.0,263621.23,5459788.0,50959796.85,257032.07
17035,2426,51.99,41.59,7445.0,252067.74000000002,1647558.0,24124091.56,123780.22
9165,2427,29.99,15.93,18.0,134.95,1077527.0,13210613.93,68054.7
3960,2432,22.99,17.59,41506.0,361149.79,5459788.0,50959796.85,257032.07
3960,2433,131.99,91.9,635.0,74512.29000000001,5459788.0,50959796.85,257032.07
3960,2435,40.99,29.76,2587.0,81923.6,5459788.0,50959796.85,257032.07
3960,2436,14.99,11.99,13272.0,131852.04,5459788.0,50959796.85,257032.07
3960,2438,69.99,54.26,1493.0,84707.25,5459788.0,50959796.85,257032.07
3960,2443,16.99,13.48,47446.0,273169.25999999995,5459788.0,50959796.85,257032.07
3960,2445,11.99,9.08,8253.0,66868.23,5459788.0,50959796.85,257032.07
3960,2448,15.99,11.42,2171.0,20962.89,5459788.0,50959796.85,257032.07
3960,2453,5.99,4.31,,,5459788.0,50959796.85,257032.07
3960,2465,2.99,2.15,27048.0,28455.83,5459788.0,50959796.85,257032.07
3960,2466,46.99,29.62,1218.0,36746.18,5459788.0,50959796.85,257032.07
3960,2468,29.99,22.39,3971.0,83504.90999999999,5459788.0,50959796.85,257032.07
9165,2474,38.99,29.1,649.0,19495.0,1077527.0,13210613.93,68054.7
3960,2476,22.99,16.79,6614.0,107038.31,5459788.0,50959796.85,257032.07
3960,2494,39.99,31.0,3851.0,139137.39,5459788.0,50959796.85,257032.07
3960,2496,49.99,36.22,2434.0,101346.76000000001,5459788.0,50959796.85,257032.07
3960,2499,29.99,21.53,4262.0,95100.93,5459788.0,50959796.85,257032.07
3960,2508,1.99,1.59,4512.0,4614.81,5459788.0,50959796.85,257032.07
2561,2512,34.99,25.36,1831.0,46221.79,62542.0,1882832.84,9654.5
9625,2514,14.99,11.41,3059.0,34873.48,56860.0,361249.21,1933.19
3664,2517,68.99,46.42,4263.0,216487.3,302685.0,5960744.35,30234.420000000002
1128,2518,49.99,36.49,2801.0,118517.49,1006122.0,13529433.08,68601.68
2561,2520,62.99,42.21,9713.0,344176.98,62542.0,1882832.84,9654.5
2561,2522,47.99,36.92,2336.0,95408.1,62542.0,1882832.84,9654.5
10754,2531,63.99,46.37,4102.0,204948.87,553116.0,5665501.53,28720.52
2561,2532,134.99,96.89,635.0,62402.57000000001,62542.0,1882832.84,9654.5
3252,2534,44.99,35.99,1574.0,82261.44,1858260.0,12289608.09,61966.91
9710,2539,19.99,12.3,2.0,15.99,,,
6785,2543,23.99,18.89,661.0,12438.609999999999,375697.0,2693984.33,13605.41
10754,2549,44.99,29.49,1906.0,68589.07,553116.0,5665501.53,28720.52
12546,2563,49.99,34.61,306.0,11972.470000000001,2737165.0,24203151.05,123880.97
3960,2570,79.99,57.14,2119.0,105826.98999999999,5459788.0,50959796.85,257032.07
8004,2582,19.99,11.8,602.0,5861.09,1417727.0,9916770.26,50293.62
17035,2585,22.99,16.42,91247.0,436011.63999999996,1647558.0,24124091.56,123780.22
17035,2586,2.99,2.21,51307.0,41719.47,1647558.0,24124091.56,123780.22
17035,2587,18.99,12.67,9294.0,117621.68999999999,1647558.0,24124091.56,123780.22
17035,2589,39.99,30.76,69627.0,614529.3400000001,1647558.0,24124091.56,123780.22
2561,2590,46.99,28.98,1879.0,57631.0,62542.0,1882832.84,9654.5
3960,2591,43.99,29.4,1607.0,54802.770000000004,5459788.0,50959796.85,257032.07
1485,2595,17.99,12.3,2581.0,30919.899999999998,105220.0,1679383.91,8497.59
17035,2597,21.99,14.38,663.0,5845.78,1647558.0,24124091.56,123780.22
8004,2598,16.99,11.44,3233.0,41990.68,1417727.0,9916770.26,50293.62
3960,2602,59.99,43.84,1306.0,63048.25,5459788.0,50959796.85,257032.07
3960,2604,99.99,73.52,929.0,75692.43,5459788.0,50959796.85,257032.07
8112,2606,115.99,79.36,1230.0,105763.75,427867.0,9472995.2,48347.26
9552,2607,21.99,17.18,1957.0,35293.95,1372841.0,10935817.3,55551.82
9744,2609,25.99,18.11,1248.0,26700.429999999997,70932.0,759449.24,3999.93
480,2611,54.99,39.99,415.0,15873.650000000001,1427075.0,17624378.72,89286.27
480,2614,59.99,41.21,289.0,12502.75,1427075.0,17624378.72,89286.27
17035,2615,3.49,2.57,5440.0,8557.480000000001,1647558.0,24124091.56,123780.22
8112,2619,64.99,51.58,2221.0,116162.65,427867.0,9472995.2,48347.26
480,2622,26.99,18.65,1479.0,30268.39,1427075.0,17624378.72,89286.27
17035,2623,28.99,18.24,3873.0,76937.4,1647558.0,24124091.56,123780.22
480,2624,64.99,46.76,644.0,36269.53999999999,1427075.0,17624378.72,89286.27
9165,2625,59.99,43.16,740.0,38687.78,1077527.0,13210613.93,68054.7
3960,2626,1.99,1.42,14.0,5.97,5459788.0,50959796.85,257032.07
480,2628,31.99,23.43,3547.0,89305.95,1427075.0,17624378.72,89286.27
8004,2630,37.99,29.91,1790.0,56874.240000000005,1417727.0,9916770.26,50293.62
17035,2631,73.99,55.99,1049.0,63257.06999999999,1647558.0,24124091.56,123780.22
9165,2636,68.99,48.83,278.0,12292.18,1077527.0,13210613.93,68054.7
9744,2637,56.99,39.12,356.0,10923.44,70932.0,759449.24,3999.93
12546,2639,70.99,52.37,377.0,23912.69,2737165.0,24203151.05,123880.97
4425,2640,44.99,30.07,2521.0,89193.28,2640411.0,27861690.02,144929.24
480,2643,184.99,136.02,6.0,1109.94,1427075.0,17624378.72,89286.27
17035,2644,79.99,58.13,1421.0,70845.15999999999,1647558.0,24124091.56,123780.22
17035,2645,31.99,21.89,10418.0,188947.77,1647558.0,24124091.56,123780.22
17035,2646,58.99,43.3,8233.0,267131.53,1647558.0,24124091.56,123780.22
17035,2648,16.49,12.21,3529.0,41823.45,1647558.0,24124091.56,123780.22
3960,2650,24.99,19.68,73.0,849.66,5459788.0,50959796.85,257032.07
2561,2656,24.99,19.52,9282.0,144569.03999999998,62542.0,1882832.84,9654.5
2561,2658,15.99,12.49,2940.0,41535.02,62542.0,1882832.84,9654.5
12546,2661,65.99,47.99,680.0,37023.799999999996,2737165.0,24203151.05,123880.97
480,2663,29.99,21.42,70122.0,495957.83,1427075.0,17624378.72,89286.27
8004,2664,16.99,10.5,292.0,2929.48,1417727.0,9916770.26,50293.62
480,2665,19.99,15.38,19088.0,215262.61,1427075.0,17624378.72,89286.27
480,2668,13.99,10.68,5551.0,58804.48,1427075.0,17624378.72,89286.27
480,2672,2.29,1.8,22276.0,16275.03,1427075.0,17624378.72,89286.27
3960,2675,44.99,34.88,2236.0,84819.42,5459788.0,50959796.85,257032.07
9552,2676,15.99,10.93,6280.0,57925.2,1372841.0,10935817.3,55551.82
4425,2678,44.99,31.99,1507.0,52028.87,2640411.0,27861690.02,144929.24
480,2679,22.99,14.28,2348.0,30697.679999999997,1427075.0,17624378.72,89286.27
9165,2682,52.99,42.39,666.0,31160.370000000003,1077527.0,13210613.93,68054.7
12546,2685,36.99,27.12,,,2737165.0,24203151.05,123880.97
8004,2686,37.99,26.8,1517.0,49649.11,1417727.0,9916770.26,50293.62
1392,2689,18.99,14.72,754.0,10957.23,2325892.0,15573917.9,79528.99
1392,2690,11.99,7.35,8109.0,60015.6,2325892.0,15573917.9,79528.99
8112,2692,41.99,26.31,9337.0,208416.15000000002,427867.0,9472995.2,48347.26
8112,2694,52.99,37.31,1955.0,83691.66,427867.0,9472995.2,48347.26
12546,2696,37.99,25.19,3420.0,99736.79000000001,2737165.0,24203151.05,123880.97
660,2713,14.99,10.93,7222.0,62922.88,503931.0,3537977.55,17932.33
3664,2714,99.99,76.33,79.0,4999.5,302685.0,5960744.35,30234.420000000002
4425,2717,58.99,43.38,137.0,6950.83,2640411.0,27861690.02,144929.24
3960,2721,59.99,47.61,3172.0,120885.06,5459788.0,50959796.85,257032.07
3960,2722,21.99,17.59,2556.0,44199.899999999994,5459788.0,50959796.85,257032.07
3960,2723,29.99,21.42,9306.0,166336.26,5459788.0,50959796.85,257032.07
9552,2727,29.99,19.37,189.0,4423.259999999999,1372841.0,10935817.3,55551.82
9165,2737,34.99,27.77,1139.0,33965.520000000004,1077527.0,13210613.93,68054.7
7239,2739,49.99,35.96,18.0,549.89,142363.0,3354958.28,16978.67
9165,2740,89.99,65.41,453.0,25722.21,1077527.0,13210613.93,68054.7
480,2742,53.99,37.98,881.0,36307.53,1427075.0,17624378.72,89286.27
3960,2748,319.99,240.59,964.0,225202.97,5459788.0,50959796.85,257032.07
3960,2749,16.99,13.38,5431.0,46331.729999999996,5459788.0,50959796.85,257032.07
3960,2751,19.99,15.99,5932.0,78620.67,5459788.0,50959796.85,257032.07
3960,2752,38.99,26.31,13083.0,271655.89,5459788.0,50959796.85,257032.07
3960,2753,59.99,44.77,28372.0,507291.43,5459788.0,50959796.85,257032.07
3960,2755,24.99,19.68,5755.0,105082.95,5459788.0,50959796.85,257032.07
17035,2756,29.99,22.89,10632.0,194946.5,1647558.0,24124091.56,123780.22
3960,2757,29.99,22.38,61433.0,442856.19999999995,5459788.0,50959796.85,257032.07
3960,2759,13.99,10.14,4244.0,50098.19,5459788.0,50959796.85,257032.07
1128,2760,38.99,28.02,18250.0,345701.2,1006122.0,13529433.08,68601.68
12546,2765,79.99,60.14,41.0,1949.7599999999998,2737165.0,24203151.05,123880.97
3960,2767,189.99,139.7,2761.0,399868.02,5459788.0,50959796.85,257032.07
12546,2769,55.99,38.4,1510.0,72484.42,2737165.0,24203151.05,123880.97
3664,2770,39.99,31.0,417.0,14436.51,302685.0,5960744.35,30234.420000000002
3960,2772,62.99,46.15,1461.0,65593.76000000001,5459788.0,50959796.85,257032.07
4425,2776,41.99,32.3,78.0,1889.5500000000002,2640411.0,27861690.02,144929.24
3960,2780,40.99,28.46,3335.0,96994.99,5459788.0,50959796.85,257032.07
660,2783,14.99,10.06,9159.0,79631.06999999999,503931.0,3537977.55,17932.33
12546,2788,44.99,31.24,7748.0,221250.89,2737165.0,24203151.05,123880.97
6213,2793,21.99,17.18,700.0,9165.75,215201.0,1888333.01,9621.58
9625,2794,14.99,10.5,1770.0,21970.329999999998,56860.0,361249.21,1933.19
3960,2795,25.99,18.74,1916.0,38071.03,5459788.0,50959796.85,257032.07
3664,2801,39.99,27.68,106.0,3233.17,302685.0,5960744.35,30234.420000000002
7153,2802,29.99,18.93,513.0,6672.33,424427.0,3129071.59,15884.82
9552,2803,25.99,20.46,714.0,15126.179999999998,1372841.0,10935817.3,55551.82
3664,2812,39.99,30.3,56.0,2279.4900000000002,302685.0,5960744.35,30234.420000000002
3664,2814,39.99,31.0,68.0,1744.6100000000001,302685.0,5960744.35,30234.420000000002
4425,2815,55.99,40.57,292.0,12765.720000000001,2640411.0,27861690.02,144929.24
12546,2816,44.99,34.61,753.0,28845.81,2737165.0,24203151.05,123880.97
12546,2821,36.99,28.02,955.0,31622.72,2737165.0,24203151.05,123880.97
9552,2822,32.99,23.25,1172.0,30293.07,1372841.0,10935817.3,55551.82
12546,2826,36.99,29.59,1555.0,51031.64,2737165.0,24203151.05,123880.97
8320,2834,15.99,12.3,15753.0,133828.00999999998,69127.0,624979.64,3151.92
9625,2838,45.99,35.43,1832.0,71933.15000000001,56860.0,361249.21,1933.19
12546,2839,39.99,27.0,804.0,26420.84,2737165.0,24203151.05,123880.97
9206,2840,10.99,7.36,91.0,428.67,40054.0,430945.89,2211.83
7153,2851,5.99,4.5,705.0,3155.4900000000002,424427.0,3129071.59,15884.82
7245,2852,40.99,30.14,1008.0,34472.590000000004,682042.0,7588029.9,38994.78
3960,2854,49.99,38.45,2953.0,122583.3,5459788.0,50959796.85,257032.07
3960,2856,58.99,42.1,682.0,31255.63,5459788.0,50959796.85,257032.07
7245,2859,17.99,12.94,784.0,10958.869999999999,682042.0,7588029.9,38994.78
3960,2862,35.99,27.68,1844.0,53592.4,5459788.0,50959796.85,257032.07
3960,2868,94.99,70.86,184.0,16673.43,5459788.0,50959796.85,257032.07
9165,2874,69.99,51.46,572.0,7658.54,1077527.0,13210613.93,68054.7
3664,2878,39.99,29.84,549.0,19525.27,302685.0,5960744.35,30234.420000000002
4425,2879,31.99,22.21,929.0,24070.31,2640411.0,27861690.02,144929.24
2561,2882,139.99,89.92,331.0,36622.22,62542.0,1882832.84,9654.5
3960,2889,31.99,23.07,13468.0,78540.69,5459788.0,50959796.85,257032.07
9552,2890,26.99,21.25,6491.0,129047.62,1372841.0,10935817.3,55551.82
8112,2893,54.99,39.67,2300.0,102183.81,427867.0,9472995.2,48347.26
3960,2894,17.99,12.94,10689.0,107436.27999999998,5459788.0,50959796.85,257032.07
3960,2897,59.99,47.24,164.0,7858.69,5459788.0,50959796.85,257032.07
3960,2898,7.99,6.01,2479.0,12597.37,5459788.0,50959796.85,257032.07
7245,2902,49.99,37.0,787.0,33550.21,682042.0,7588029.9,38994.78
17035,2909,59.99,37.03,58.0,2829.5,1647558.0,24124091.56,123780.22
5992,2912,16.99,12.87,3346.0,45889.99,29788.0,310552.87,1567.85
17035,2917,19.99,15.62,3554.0,52439.399999999994,1647558.0,24124091.56,123780.22
9165,2920,69.99,46.15,399.0,10662.9,1077527.0,13210613.93,68054.7
8004,2924,21.99,17.18,4573.0,80381.86,1417727.0,9916770.26,50293.62
12546,2926,27.99,21.87,2331.0,47273.27,2737165.0,24203151.05,123880.97
17035,2932,31.99,24.61,13785.0,262340.49,1647558.0,24124091.56,123780.22
4425,2939,14.99,11.53,64.0,629.58,2640411.0,27861690.02,144929.24
11567,2942,39.99,27.12,591.0,17390.24,501284.0,4141720.71,20964.81
17035,2944,44.99,32.14,2624.0,103893.78,1647558.0,24124091.56,123780.22
2561,2945,299.99,213.17,214.0,54248.19,62542.0,1882832.84,9654.5
2561,2946,89.99,62.01,289.0,23787.489999999998,62542.0,1882832.84,9654.5
9165,2949,94.99,70.36,163.0,13042.679999999998,1077527.0,13210613.93,68054.7
7245,2951,39.99,28.78,3135.0,100769.63,682042.0,7588029.9,38994.78
7245,2952,18.99,14.61,5782.0,103538.04999999999,682042.0,7588029.9,38994.78
2561,2954,49.99,35.87,2751.0,108444.56,62542.0,1882832.84,9654.5
3960,2956,14.99,10.71,7259.0,64442.01,5459788.0,50959796.85,257032.07
8004,2957,35.99,25.89,2004.0,55028.94,1417727.0,9916770.26,50293.62
3960,2958,54.99,40.73,4161.0,186518.71,5459788.0,50959796.85,257032.07
2561,2960,104.99,69.34,1387.0,130573.40999999999,62542.0,1882832.84,9654.5
7239,2963,59.99,44.44,,,142363.0,3354958.28,16978.67
8112,2965,46.99,34.64,3112.0,106719.21,427867.0,9472995.2,48347.26
3664,2967,59.99,40.73,2980.0,133957.22,302685.0,5960744.35,30234.420000000002
8004,2973,29.99,19.85,9002.0,157402.00999999998,1417727.0,9916770.26,50293.62
9625,2975,14.99,11.32,4818.0,57792.58,56860.0,361249.21,1933.19
2496,2976,17.99,11.59,13.0,101.94,18814.0,184296.5,939.27
12546,2979,49.99,35.43,1577.0,61216.66,2737165.0,24203151.05,123880.97
2561,2982,69.99,52.23,507.0,34434.29,62542.0,1882832.84,9654.5
3664,2985,25.99,15.1,553.0,6880.759999999999,302685.0,5960744.35,30234.420000000002
12546,2988,24.99,18.51,721.0,16443.69,2737165.0,24203151.05,123880.97
2561,2989,259.99,192.59,502.0,107375.87000000001,62542.0,1882832.84,9654.5
11567,2990,19.99,15.99,1225.0,18512.37,501284.0,4141720.71,20964.81
2000,2991,49.99,36.49,467.0,21545.690000000002,406875.0,3740617.38,19016.59
5895,2993,7.49,5.39,,,,,
12546,3012,0.99,0.74,55268.0,10953.36,2737165.0,24203151.05,123880.97
480,3016,19.99,14.59,5421.0,78758.61,1427075.0,17624378.72,89286.27
12546,3020,10.99,7.99,9245.0,65130.31,2737165.0,24203151.05,123880.97
3960,3025,11.99,9.29,13018.0,54633.22,5459788.0,50959796.85,257032.07
3960,3033,11.99,8.95,,,5459788.0,50959796.85,257032.07
9552,3038,9.99,7.13,15887.0,80559.28,1372841.0,10935817.3,55551.82
8664,3039,16.99,13.38,4277.0,48240.39,314035.0,3666478.72,18544.49
9552,3041,9.99,5.83,15317.0,58415.630000000005,1372841.0,10935817.3,55551.82
3960,3042,11.99,8.63,11372.0,57469.450000000004,5459788.0,50959796.85,257032.07
12546,3045,12.99,7.8,8672.0,60328.08,2737165.0,24203151.05,123880.97
3960,3046,47.99,35.81,1917.0,44524.14,5459788.0,50959796.85,257032.07
8004,3050,8.99,6.51,25479.0,100076.68000000001,1417727.0,9916770.26,50293.62
3960,3054,12.99,8.14,13722.0,83612.14,5459788.0,50959796.85,257032.07
7245,3058,0.99,0.71,489.0,143.55,682042.0,7588029.9,38994.78
17035,3061,16.99,11.32,390.0,3857.35,1647558.0,24124091.56,123780.22
10050,3062,21.99,15.62,2126.0,31675.309999999998,12798.0,138907.27000000002,732.6
3960,3070,29.99,16.53,193.0,2075.06,5459788.0,50959796.85,257032.07
3960,3072,24.99,18.24,11265.0,104525.01999999999,5459788.0,50959796.85,257032.07
2396,3079,15.99,10.21,728.0,5375.97,807.0,5971.94,30.98
3960,3081,12.99,7.14,,,5459788.0,50959796.85,257032.07
9165,3084,14.99,11.27,3581.0,29530.3,1077527.0,13210613.93,68054.7
3960,3086,47.99,35.03,3868.0,59255.170000000006,5459788.0,50959796.85,257032.07
3924,3089,9.99,7.63,8909.0,69708.39,352348.0,2816661.94,14069.87
8664,3092,16.99,13.38,89.0,615.7199999999999,314035.0,3666478.72,18544.49
3960,3100,47.99,34.28,2288.0,65824.94,5459788.0,50959796.85,257032.07
3960,3102,17.99,12.94,148265.0,292586.29,5459788.0,50959796.85,257032.07
3960,3104,12.99,8.72,6245.0,55074.42,5459788.0,50959796.85,257032.07
3960,3107,65.99,47.47,1186.0,64366.35999999999,5459788.0,50959796.85,257032.07
17035,3120,17.99,10.94,228.0,362.79999999999995,1647558.0,24124091.56,123780.22
12546,3121,9.99,6.93,309.0,2015.38,2737165.0,24203151.05,123880.97
3960,3123,14.99,10.94,7379.0,55987.65,5459788.0,50959796.85,257032.07
12546,3125,9.99,7.03,346.0,2311.07,2737165.0,24203151.05,123880.97
1392,3133,10.99,8.79,10307.0,69941.41,2325892.0,15573917.9,79528.99
1392,3138,13.99,9.29,333.0,2505.91,2325892.0,15573917.9,79528.99
480,3139,23.99,17.64,2220.0,37964.049999999996,1427075.0,17624378.72,89286.27
8664,3147,0.99,0.71,1255.0,627.66,314035.0,3666478.72,18544.49
1392,3150,10.99,8.65,8863.0,65042.72,2325892.0,15573917.9,79528.99
7245,3152,10.99,7.91,61.0,527.52,682042.0,7588029.9,38994.78
653,3153,17.99,13.23,1437.0,21767.899999999998,154092.0,1529682.04,8014.9800000000005
3252,3154,9.99,7.8,8722.0,55017.14,1858260.0,12289608.09,61966.91
12546,3158,16.99,12.77,11058.0,126555.73,2737165.0,24203151.05,123880.97
9552,3159,9.99,5.59,152.0,926.28,1372841.0,10935817.3,55551.82
3252,3161,9.99,6.66,7286.0,49177.700000000004,1858260.0,12289608.09,61966.91
7245,3163,12.99,8.82,61.0,569.62,682042.0,7588029.9,38994.78
8112,3168,25.99,18.97,2334.0,42558.95,427867.0,9472995.2,48347.26
11567,3172,12.99,10.31,5361.0,51046.53,501284.0,4141720.71,20964.81
4425,3174,29.99,21.73,3151.0,67763.78,2640411.0,27861690.02,144929.24
4425,3176,27.99,20.89,1622.0,33058.08,2640411.0,27861690.02,144929.24
3252,3180,16.99,10.94,33938.0,232222.53999999998,1858260.0,12289608.09,61966.91
7245,3183,18.49,13.7,3451.0,55898.77,682042.0,7588029.9,38994.78
11567,3189,12.99,10.15,2987.0,27716.55,501284.0,4141720.71,20964.81
17035,3193,16.99,11.15,62.0,525.14,1647558.0,24124091.56,123780.22
480,3194,23.99,18.31,3846.0,64528.799999999996,1427075.0,17624378.72,89286.27
12546,3197,20.99,15.32,2359.0,30971.17,2737165.0,24203151.05,123880.97
17035,3201,29.99,21.96,4142.0,84819.87999999999,1647558.0,24124091.56,123780.22
7153,3204,21.99,15.71,1426.0,15208.079999999998,424427.0,3129071.59,15884.82
4550,3209,19.99,14.07,5710.0,80379.79,6840.0,103484.29,531.5
660,3216,11.99,7.68,16805.0,78266.47,503931.0,3537977.55,17932.33
8004,3218,12.99,10.23,8548.0,71182.96,1417727.0,9916770.26,50293.62
1392,3219,0.99,0.74,3073.0,1186.02,2325892.0,15573917.9,79528.99
1392,3220,18.99,14.72,5609.0,75140.11,2325892.0,15573917.9,79528.99
12546,3221,10.99,7.93,9347.0,71276.56,2737165.0,24203151.05,123880.97
8004,3227,8.99,6.86,15134.0,64501.07,1417727.0,9916770.26,50293.62
1392,3230,10.99,7.08,494.0,2828.02,2325892.0,15573917.9,79528.99
12546,3231,10.99,7.74,4736.0,41322.74,2737165.0,24203151.05,123880.97
8112,3233,22.99,16.66,1304.0,22594.239999999998,427867.0,9472995.2,48347.26
3664,3234,62.99,45.92,7465.0,294818.1,302685.0,5960744.35,30234.420000000002
17035,3235,16.99,12.4,2600.0,34338.549999999996,1647558.0,24124091.56,123780.22
8004,3237,25.99,18.17,5976.0,93910.04,1417727.0,9916770.26,50293.62
3664,3238,29.99,22.83,20847.0,294114.64,302685.0,5960744.35,30234.420000000002
9165,3239,9.99,7.8,560.0,2924.52,1077527.0,13210613.93,68054.7
3924,3243,10.49,8.26,57067.0,182200.23,352348.0,2816661.94,14069.87
3924,3244,5.79,4.32,13327.0,52603.450000000004,352348.0,2816661.94,14069.87
8004,3246,8.79,6.71,59245.0,136913.03999999998,1417727.0,9916770.26,50293.62
12546,3253,12.49,9.08,37497.0,154889.61000000002,2737165.0,24203151.05,123880.97
12546,3257,5.99,4.5,12941.0,55715.97,2737165.0,24203151.05,123880.97
3252,3271,5.99,4.47,14.0,53.910000000000004,1858260.0,12289608.09,61966.91
9552,3272,17.99,13.23,10722.0,124550.84,1372841.0,10935817.3,55551.82
3960,3276,14.99,9.62,44434.0,185732.19,5459788.0,50959796.85,257032.07
3960,3278,7.99,5.79,13920.0,58814.39,5459788.0,50959796.85,257032.07
6213,3279,29.99,22.21,1025.0,24847.15,215201.0,1888333.01,9621.58
1392,3285,9.99,7.29,147.0,1038.96,2325892.0,15573917.9,79528.99
3960,3286,47.99,36.08,3287.0,82856.59,5459788.0,50959796.85,257032.07
9165,3292,169.99,135.99,107.0,11559.32,1077527.0,13210613.93,68054.7
4425,3294,16.99,12.31,421.0,4352.09,2640411.0,27861690.02,144929.24
4425,3295,9.99,7.93,23984.0,137105.7,2640411.0,27861690.02,144929.24
8112,3296,22.99,15.99,1065.0,18525.01,427867.0,9472995.2,48347.26
3960,3300,0.99,0.71,13787.0,4468.86,5459788.0,50959796.85,257032.07
8352,3305,12.49,8.65,2402.0,15812.65,283260.0,2051436.01,10261.6
12546,3310,6.99,4.34,28977.0,86829.47,2737165.0,24203151.05,123880.97
1128,3314,26.99,19.28,4063.0,79810.89,1006122.0,13529433.08,68601.68
3960,3315,0.99,0.74,55546.0,12829.41,5459788.0,50959796.85,257032.07
3960,3316,11.99,8.88,12459.0,46352.91,5459788.0,50959796.85,257032.07
3664,3324,49.99,37.31,721.0,32518.7,302685.0,5960744.35,30234.420000000002
